longitude,latitude,altitud
-0.62073201,40.28120401,11.2728
-0.61993201,40.28200401,11.2736
-0.61913201,40.28280401,11.2744
-0.61833201,40.28360401,11.2752
-0.61753201,40.28440401,11.276
-0.61673201,40.28520401,11.2768
-0.61593201,40.28600401,11.2776
-0.61513201,40.28680401,11.2784
-0.61433201,40.28760401,11.2792
-0.61353201,40.28840401,11.28
-0.61273201,40.28920401,11.2808
-0.61193201,40.29000401,11.2816
-0.61113201,40.29080401,11.2824
-0.61033201,40.29160401,11.2832
-0.60953201,40.29240401,11.284
-0.60873201,40.29320401,11.2848
-0.60793201,40.29400401,11.2856
-0.60713201,40.29480401,11.2864
-0.60633201,40.29560401,11.2872
-0.60553201,40.29640401,11.288
-0.60473201,40.29720401,11.2888
-0.60393201,40.29800401,11.2896
-0.60313201,40.29880401,11.2904
-0.60233201,40.29960401,11.2912
-0.60153201,40.30040401,11.292
-0.60073201,40.30120401,11.2928
-0.59993201,40.30200401,11.2936
-0.59913201,40.30280401,11.2944
-0.59833201,40.30360401,11.2952
-0.59753201,40.30440401,11.296
-0.59673201,40.30520401,11.2968
-0.59593201,40.30600401,11.2976
-0.59513201,40.30680401,11.2984
-0.59433201,40.30760401,11.2992
-0.59353201,40.30840401,11.3
-0.59273201,40.30920401,11.3008
-0.59193201,40.31000401,11.3016
-0.59113201,40.31080401,11.3024
-0.59033201,40.31160401,11.3032
-0.58953201,40.31240401,11.304
-0.58873201,40.31320401,11.3048
-0.58793201,40.31400401,11.3056
-0.58713201,40.31480401,11.3064
-0.58633201,40.31560401,11.3072
-0.58553201,40.31640401,11.308
-0.58473201,40.31720401,11.3088
-0.58393201,40.31800401,11.3096
-0.58313201,40.31880401,11.3104
-0.58233201,40.31960401,11.3112
-0.58153201,40.32040401,11.312
-0.58073201,40.32120401,11.3128
-0.57993201,40.32200401,11.3136
-0.57913201,40.32280401,11.3144
-0.57833201,40.32360401,11.3152
-0.57753201,40.32440401,11.316
-0.57673201,40.32520401,11.3168
-0.57593201,40.32600401,11.3176
-0.57513201,40.32680401,11.3184
-0.57433201,40.32760401,11.3192
-0.57353201,40.32840401,11.32
-0.57273201,40.32920401,11.3208
-0.57193201,40.33000401,11.3216
-0.57113201,40.33080401,11.3224
-0.57033201,40.33160401,11.3232
-0.56953201,40.33240401,11.324
-0.56873201,40.33320401,11.3248
-0.56793201,40.33400401,11.3256
-0.56713201,40.33480401,11.3264
-0.56633201,40.33560401,11.3272
-0.56553201,40.33640401,11.328
-0.56473201,40.33720401,11.3288
-0.56393201,40.33800401,11.3296
-0.56313201,40.33880401,11.3304
-0.56233201,40.33960401,11.3312
-0.56153201,40.34040401,11.332
-0.56073201,40.34120401,11.3328
-0.55993201,40.34200401,11.3336
-0.55913201,40.34280401,11.3344
-0.55833201,40.34360401,11.3352
-0.55753201,40.34440401,11.336
-0.55673201,40.34520401,11.3368
-0.55593201,40.34600401,11.3376
-0.55513201,40.34680401,11.3384
-0.55433201,40.34760401,11.3392
-0.55353201,40.34840401,11.34
-0.55273201,40.34920401,11.3408
-0.55193201,40.35000401,11.3416
-0.55113201,40.35080401,11.3424
-0.55033201,40.35160401,11.3432
-0.54953201,40.35240401,11.344
-0.54873201,40.35320401,11.3448
-0.54793201,40.35400401,11.3456
-0.54713201,40.35480401,11.3464
-0.54633201,40.35560401,11.3472
-0.54553201,40.35640401,11.348
-0.54473201,40.35720401,11.3488
-0.54393201,40.35800401,11.3496
-0.54313201,40.35880401,11.3504
-0.54233201,40.35960401,11.3512
-0.54153201,40.36040401,11.352
-0.54073201,40.36120401,11.3528
-0.53993201,40.36200401,11.3536
-0.53913201,40.36280401,11.3544
-0.53833201,40.36360401,11.3552
-0.53753201,40.36440401,11.356
-0.53673201,40.36520401,11.3568
-0.53593201,40.36600401,11.3576
-0.53513201,40.36680401,11.3584
-0.53433201,40.36760401,11.3592
-0.53353201,40.36840401,11.36
-0.53273201,40.36920401,11.3608
-0.53193201,40.37000401,11.3616
-0.53113201,40.37080401,11.3624
-0.53033201,40.37160401,11.3632
-0.52953201,40.37240401,11.364
-0.52873201,40.37320401,11.3648
-0.52793201,40.37400401,11.3656
-0.52713201,40.37480401,11.3664
-0.52633201,40.37560401,11.3672
-0.52553201,40.37640401,11.368
-0.52473201,40.37720401,11.3688
-0.52393201,40.37800401,11.3696
-0.52313201,40.37880401,11.3704
-0.52233201,40.37960401,11.3712
-0.52153201,40.38040401,11.372
-0.52073201,40.38120401,11.3728
-0.51993201,40.38200401,11.3736
-0.51913201,40.38280401,11.3744
-0.51833201,40.38360401,11.3752
-0.51753201,40.38440401,11.376
-0.51673201,40.38520401,11.3768
-0.51593201,40.38600401,11.3776
-0.51513201,40.38680401,11.3784
-0.51433201,40.38760401,11.3792
-0.51353201,40.38840401,11.38
-0.51273201,40.38920401,11.3808
-0.51193201,40.39000401,11.3816
-0.51113201,40.39080401,11.3824
-0.51033201,40.39160401,11.3832
-0.50953201,40.39240401,11.384
-0.50873201,40.39320401,11.3848
-0.50793201,40.39400401,11.3856
-0.50713201,40.39480401,11.3864
-0.50633201,40.39560401,11.3872
-0.50553201,40.39640401,11.388
-0.50473201,40.39720401,11.3888
-0.50393201,40.39800401,11.3896
-0.50313201,40.39880401,11.3904
-0.50233201,40.39960401,11.3912
-0.50153201,40.40040401,11.392
-0.50073201,40.40120401,11.3928
-0.49993201,40.40200401,11.3936
-0.49913201,40.40280401,11.3944
-0.49833201,40.40360401,11.3952
-0.49753201,40.40440401,11.396
-0.49673201,40.40520401,11.3968
-0.49593201,40.40600401,11.3976
-0.49513201,40.40680401,11.3984
-0.49433201,40.40760401,11.3992
-0.49353201,40.40840401,11.4
-0.49273201,40.40920401,11.4008
-0.49193201,40.41000401,11.4016
-0.49113201,40.41080401,11.4024
-0.49033201,40.41160401,11.4032
-0.48953201,40.41240401,11.404
-0.48873201,40.41320401,11.4048
-0.48793201,40.41400401,11.4056
-0.48713201,40.41480401,11.4064
-0.48633201,40.41560401,11.4072
-0.48553201,40.41640401,11.408
-0.48473201,40.41720401,11.4088
-0.48393201,40.41800401,11.4096
-0.48313201,40.41880401,11.4104
-0.48233201,40.41960401,11.4112
-0.48153201,40.42040401,11.412
-0.48073201,40.42120401,11.4128
-0.47993201,40.42200401,11.4136
-0.47913201,40.42280401,11.4144
-0.47833201,40.42360401,11.4152
-0.47753201,40.42440401,11.416
-0.47673201,40.42520401,11.4168
-0.47593201,40.42600401,11.4176
-0.47513201,40.42680401,11.4184
-0.47433201,40.42760401,11.4192
-0.47353201,40.42840401,11.42
-0.47273201,40.42920401,11.4208
-0.47193201,40.43000401,11.4216
-0.47113201,40.43080401,11.4224
-0.47033201,40.43160401,11.4232
-0.46953201,40.43240401,11.424
-0.46873201,40.43320401,11.4248
-0.46793201,40.43400401,11.4256
-0.46713201,40.43480401,11.4264
-0.46633201,40.43560401,11.4272
-0.46553201,40.43640401,11.428
-0.46473201,40.43720401,11.4288
-0.46393201,40.43800401,11.4296
-0.46313201,40.43880401,11.4304
-0.46233201,40.43960401,11.4312
-0.46153201,40.44040401,11.432
-0.46073201,40.44120401,11.4328
-0.45993201,40.44200401,11.4336
-0.45913201,40.44280401,11.4344
-0.45833201,40.44360401,11.4352
-0.45753201,40.44440401,11.436
-0.45673201,40.44520401,11.4368
-0.45593201,40.44600401,11.4376
-0.45513201,40.44680401,11.4384
-0.45433201,40.44760401,11.4392
-0.45353201,40.44840401,11.44
-0.45273201,40.44920401,11.4408
-0.45193201,40.45000401,11.4416
-0.45113201,40.45080401,11.4424
-0.45033201,40.45160401,11.4432
-0.44953201,40.45240401,11.444
-0.44873201,40.45320401,11.4448
-0.44793201,40.45400401,11.4456
-0.44713201,40.45480401,11.4464
-0.44633201,40.45560401,11.4472
-0.44553201,40.45640401,11.448
-0.44473201,40.45720401,11.4488
-0.44393201,40.45800401,11.4496
-0.44313201,40.45880401,11.4504
-0.44233201,40.45960401,11.4512
-0.44153201,40.46040401,11.452
-0.44073201,40.46120401,11.4528
-0.43993201,40.46200401,11.4536
-0.43913201,40.46280401,11.4544
-0.43833201,40.46360401,11.4552
-0.43753201,40.46440401,11.456
-0.43673201,40.46520401,11.4568
-0.43593201,40.46600401,11.4576
-0.43513201,40.46680401,11.4584
-0.43433201,40.46760401,11.4592
-0.43353201,40.46840401,11.46
-0.43273201,40.46920401,11.4608
-0.43193201,40.47000401,11.4616
-0.43113201,40.47080401,11.4624
-0.43033201,40.47160401,11.4632
-0.42953201,40.47240401,11.464
-0.42873201,40.47320401,11.4648
-0.42793201,40.47400401,11.4656
-0.42713201,40.47480401,11.4664
-0.42633201,40.47560401,11.4672
-0.42553201,40.47640401,11.468
-0.42473201,40.47720401,11.4688
-0.42393201,40.47800401,11.4696
-0.42313201,40.47880401,11.4704
-0.42233201,40.47960401,11.4712
-0.42153201,40.48040401,11.472
-0.42073201,40.48120401,11.4728
-0.41993201,40.48200401,11.4736
-0.41913201,40.48280401,11.4744
-0.41833201,40.48360401,11.4752
-0.41753201,40.48440401,11.476
-0.41673201,40.48520401,11.4768
-0.41593201,40.48600401,11.4776
-0.41513201,40.48680401,11.4784
-0.41433201,40.48760401,11.4792
-0.41353201,40.48840401,11.48
-0.41273201,40.48920401,11.4808
-0.41193201,40.49000401,11.4816
-0.41113201,40.49080401,11.4824
-0.41033201,40.49160401,11.4832
-0.40953201,40.49240401,11.484
-0.40873201,40.49320401,11.4848
-0.40793201,40.49400401,11.4856
-0.40713201,40.49480401,11.4864
-0.40633201,40.49560401,11.4872
-0.40553201,40.49640401,11.488
-0.40473201,40.49720401,11.4888
-0.40393201,40.49800401,11.4896
-0.40313201,40.49880401,11.4904
-0.40233201,40.49960401,11.4912
-0.40153201,40.50040401,11.492
-0.40073201,40.50120401,11.4928
-0.39993201,40.50200401,11.4936
-0.39913201,40.50280401,11.4944
-0.39833201,40.50360401,11.4952
-0.39753201,40.50440401,11.496
-0.39673201,40.50520401,11.4968
-0.39593201,40.50600401,11.4976
-0.39513201,40.50680401,11.4984
-0.39433201,40.50760401,11.4992
-0.39353201,40.50840401,11.5
-0.39273201,40.50920401,11.5008
-0.39193201,40.51000401,11.5016
-0.39113201,40.51080401,11.5024
-0.39033201,40.51160401,11.5032
-0.38953201,40.51240401,11.504
-0.38873201,40.51320401,11.5048
-0.38793201,40.51400401,11.5056
-0.38713201,40.51480401,11.5064
-0.38633201,40.51560401,11.5072
-0.38553201,40.51640401,11.508
-0.38473201,40.51720401,11.5088
-0.38393201,40.51800401,11.5096
-0.38313201,40.51880401,11.5104
-0.38233201,40.51960401,11.5112
-0.38153201,40.52040401,11.512
-0.38073201,40.52120401,11.5128
-0.37993201,40.52200401,11.5136
-0.37913201,40.52280401,11.5144
-0.37833201,40.52360401,11.5152
-0.37753201,40.52440401,11.516
-0.37673201,40.52520401,11.5168
-0.37593201,40.52600401,11.5176
-0.37513201,40.52680401,11.5184
-0.37433201,40.52760401,11.5192
-0.37353201,40.52840401,11.52
-0.37273201,40.52920401,11.5208
-0.37193201,40.53000401,11.5216
-0.37113201,40.53080401,11.5224
-0.37033201,40.53160401,11.5232
-0.36953201,40.53240401,11.524
-0.36873201,40.53320401,11.5248
-0.36793201,40.53400401,11.5256
-0.36713201,40.53480401,11.5264
-0.36633201,40.53560401,11.5272
-0.36553201,40.53640401,11.528
-0.36473201,40.53720401,11.5288
-0.36393201,40.53800401,11.5296
-0.36313201,40.53880401,11.5304
-0.36233201,40.53960401,11.5312
-0.36153201,40.54040401,11.532
-0.36073201,40.54120401,11.5328
-0.35993201,40.54200401,11.5336
-0.35913201,40.54280401,11.5344
-0.35833201,40.54360401,11.5352
-0.35753201,40.54440401,11.536
-0.35673201,40.54520401,11.5368
-0.35593201,40.54600401,11.5376
-0.35513201,40.54680401,11.5384
-0.35433201,40.54760401,11.5392
-0.35353201,40.54840401,11.54
-0.35273201,40.54920401,11.5408
-0.35193201,40.55000401,11.5416
-0.35113201,40.55080401,11.5424
-0.35033201,40.55160401,11.5432
-0.34953201,40.55240401,11.544
-0.34873201,40.55320401,11.5448
-0.34793201,40.55400401,11.5456
-0.34713201,40.55480401,11.5464
-0.34633201,40.55560401,11.5472
-0.34553201,40.55640401,11.548
-0.34473201,40.55720401,11.5488
-0.34393201,40.55800401,11.5496
-0.34313201,40.55880401,11.5504
-0.34233201,40.55960401,11.5512
-0.34153201,40.56040401,11.552
-0.34073201,40.56120401,11.5528
-0.33993201,40.56200401,11.5536
-0.33913201,40.56280401,11.5544
-0.33833201,40.56360401,11.5552
-0.33753201,40.56440401,11.556
-0.33673201,40.56520401,11.5568
-0.33593201,40.56600401,11.5576
-0.33513201,40.56680401,11.5584
-0.33433201,40.56760401,11.5592
-0.33353201,40.56840401,11.56
-0.33273201,40.56920401,11.5608
-0.33193201,40.57000401,11.5616
-0.33113201,40.57080401,11.5624
-0.33033201,40.57160401,11.5632
-0.32953201,40.57240401,11.564
-0.32873201,40.57320401,11.5648
-0.32793201,40.57400401,11.5656
-0.32713201,40.57480401,11.5664
-0.32633201,40.57560401,11.5672
-0.32553201,40.57640401,11.568
-0.32473201,40.57720401,11.5688
-0.32393201,40.57800401,11.5696
-0.32313201,40.57880401,11.5704
-0.32233201,40.57960401,11.5712
-0.32153201,40.58040401,11.572
-0.32073201,40.58120401,11.5728
-0.31993201,40.58200401,11.5736
-0.31913201,40.58280401,11.5744
-0.31833201,40.58360401,11.5752
-0.31753201,40.58440401,11.576
-0.31673201,40.58520401,11.5768
-0.31593201,40.58600401,11.5776
-0.31513201,40.58680401,11.5784
-0.31433201,40.58760401,11.5792
-0.31353201,40.58840401,11.58
-0.31273201,40.58920401,11.5808
-0.31193201,40.59000401,11.5816
-0.31113201,40.59080401,11.5824
-0.31033201,40.59160401,11.5832
-0.30953201,40.59240401,11.584
-0.30873201,40.59320401,11.5848
-0.30793201,40.59400401,11.5856
-0.30713201,40.59480401,11.5864
-0.30633201,40.59560401,11.5872
-0.30553201,40.59640401,11.588
-0.30473201,40.59720401,11.5888
-0.30393201,40.59800401,11.5896
-0.30313201,40.59880401,11.5904
-0.30233201,40.59960401,11.5912
-0.30153201,40.60040401,11.592
-0.30073201,40.60120401,11.5928
-0.29993201,40.60200401,11.5936
-0.29913201,40.60280401,11.5944
-0.29833201,40.60360401,11.5952
-0.29753201,40.60440401,11.596
-0.29673201,40.60520401,11.5968
-0.29593201,40.60600401,11.5976
-0.29513201,40.60680401,11.5984
-0.29433201,40.60760401,11.5992
-0.29353201,40.60840401,11.6
-0.29273201,40.60920401,11.6008
-0.29193201,40.61000401,11.6016
-0.29113201,40.61080401,11.6024
-0.29033201,40.61160401,11.6032
-0.28953201,40.61240401,11.604
-0.28873201,40.61320401,11.6048
-0.28793201,40.61400401,11.6056
-0.28713201,40.61480401,11.6064
-0.28633201,40.61560401,11.6072
-0.28553201,40.61640401,11.608
-0.28473201,40.61720401,11.6088
-0.28393201,40.61800401,11.6096
-0.28313201,40.61880401,11.6104
-0.28233201,40.61960401,11.6112
-0.28153201,40.62040401,11.612
-0.28073201,40.62120401,11.6128
-0.27993201,40.62200401,11.6136
-0.27913201,40.62280401,11.6144
-0.27833201,40.62360401,11.6152
-0.27753201,40.62440401,11.616
-0.27673201,40.62520401,11.6168
-0.27593201,40.62600401,11.6176
-0.27513201,40.62680401,11.6184
-0.27433201,40.62760401,11.6192
-0.27353201,40.62840401,11.62
-0.27273201,40.62920401,11.6208
-0.27193201,40.63000401,11.6216
-0.27113201,40.63080401,11.6224
-0.27033201,40.63160401,11.6232
-0.26953201,40.63240401,11.624
-0.26873201,40.63320401,11.6248
-0.26793201,40.63400401,11.6256
-0.26713201,40.63480401,11.6264
-0.26633201,40.63560401,11.6272
-0.26553201,40.63640401,11.628
-0.26473201,40.63720401,11.6288
-0.26393201,40.63800401,11.6296
-0.26313201,40.63880401,11.6304
-0.26233201,40.63960401,11.6312
-0.26153201,40.64040401,11.632
-0.26073201,40.64120401,11.6328
-0.25993201,40.64200401,11.6336
-0.25913201,40.64280401,11.6344
-0.25833201,40.64360401,11.6352
-0.25753201,40.64440401,11.636
-0.25673201,40.64520401,11.6368
-0.25593201,40.64600401,11.6376
-0.25513201,40.64680401,11.6384
-0.25433201,40.64760401,11.6392
-0.25353201,40.64840401,11.64
-0.25273201,40.64920401,11.6408
-0.25193201,40.65000401,11.6416
-0.25113201,40.65080401,11.6424
-0.25033201,40.65160401,11.6432
-0.24953201,40.65240401,11.644
-0.24873201,40.65320401,11.6448
-0.24793201,40.65400401,11.6456
-0.24713201,40.65480401,11.6464
-0.24633201,40.65560401,11.6472
-0.24553201,40.65640401,11.648
-0.24473201,40.65720401,11.6488
-0.24393201,40.65800401,11.6496
-0.24313201,40.65880401,11.6504
-0.24233201,40.65960401,11.6512
-0.24153201,40.66040401,11.652
-0.24073201,40.66120401,11.6528
-0.23993201,40.66200401,11.6536
-0.23913201,40.66280401,11.6544
-0.23833201,40.66360401,11.6552
-0.23753201,40.66440401,11.656
-0.23673201,40.66520401,11.6568
-0.23593201,40.66600401,11.6576
-0.23513201,40.66680401,11.6584
-0.23433201,40.66760401,11.6592
-0.23353201,40.66840401,11.66
-0.23273201,40.66920401,11.6608
-0.23193201,40.67000401,11.6616
-0.23113201,40.67080401,11.6624
-0.23033201,40.67160401,11.6632
-0.22953201,40.67240401,11.664
-0.22873201,40.67320401,11.6648
-0.22793201,40.67400401,11.6656
-0.22713201,40.67480401,11.6664
-0.22633201,40.67560401,11.6672
-0.22553201,40.67640401,11.668
-0.22473201,40.67720401,11.6688
-0.22393201,40.67800401,11.6696
-0.22313201,40.67880401,11.6704
-0.22233201,40.67960401,11.6712
-0.22153201,40.68040401,11.672
-0.22073201,40.68120401,11.6728
-0.21993201,40.68200401,11.6736
-0.21913201,40.68280401,11.6744
-0.21833201,40.68360401,11.6752
-0.21753201,40.68440401,11.676
-0.21673201,40.68520401,11.6768
-0.21593201,40.68600401,11.6776
-0.21513201,40.68680401,11.6784
-0.21433201,40.68760401,11.6792
-0.21353201,40.68840401,11.68
-0.21273201,40.68920401,11.6808
-0.21193201,40.69000401,11.6816
-0.21113201,40.69080401,11.6824
-0.21033201,40.69160401,11.6832
-0.20953201,40.69240401,11.684
-0.20873201,40.69320401,11.6848
-0.20793201,40.69400401,11.6856
-0.20713201,40.69480401,11.6864
-0.20633201,40.69560401,11.6872
-0.20553201,40.69640401,11.688
-0.20473201,40.69720401,11.6888
-0.20393201,40.69800401,11.6896
-0.20313201,40.69880401,11.6904
-0.20233201,40.69960401,11.6912
-0.20153201,40.70040401,11.692
-0.20073201,40.70120401,11.6928
-0.19993201,40.70200401,11.6936
-0.19913201,40.70280401,11.6944
-0.19833201,40.70360401,11.6952
-0.19753201,40.70440401,11.696
-0.19673201,40.70520401,11.6968
-0.19593201,40.70600401,11.6976
-0.19513201,40.70680401,11.6984
-0.19433201,40.70760401,11.6992
-0.19353201,40.70840401,11.7
-0.19273201,40.70920401,11.7008
-0.19193201,40.71000401,11.7016
-0.19113201,40.71080401,11.7024
-0.19033201,40.71160401,11.7032
-0.18953201,40.71240401,11.704
-0.18873201,40.71320401,11.7048
-0.18793201,40.71400401,11.7056
-0.18713201,40.71480401,11.7064
-0.18633201,40.71560401,11.7072
-0.18553201,40.71640401,11.708
-0.18473201,40.71720401,11.7088
-0.18393201,40.71800401,11.7096
-0.18313201,40.71880401,11.7104
-0.18233201,40.71960401,11.7112
-0.18153201,40.72040401,11.712
-0.18073201,40.72120401,11.7128
-0.17993201,40.72200401,11.7136
-0.17913201,40.72280401,11.7144
-0.17833201,40.72360401,11.7152
-0.17753201,40.72440401,11.716
-0.17673201,40.72520401,11.7168
-0.17593201,40.72600401,11.7176
-0.17513201,40.72680401,11.7184
-0.17433201,40.72760401,11.7192
-0.17353201,40.72840401,11.72
-0.17273201,40.72920401,11.7208
-0.17193201,40.73000401,11.7216
-0.17113201,40.73080401,11.7224
-0.17033201,40.73160401,11.7232
-0.16953201,40.73240401,11.724
-0.16873201,40.73320401,11.7248
-0.16793201,40.73400401,11.7256
-0.16713201,40.73480401,11.7264
-0.16633201,40.73560401,11.7272
-0.16553201,40.73640401,11.728
-0.16473201,40.73720401,11.7288
-0.16393201,40.73800401,11.7296
-0.16313201,40.73880401,11.7304
-0.16233201,40.73960401,11.7312
-0.16153201,40.74040401,11.732
-0.16073201,40.74120401,11.7328
-0.15993201,40.74200401,11.7336
-0.15913201,40.74280401,11.7344
-0.15833201,40.74360401,11.7352
-0.15753201,40.74440401,11.736
-0.15673201,40.74520401,11.7368
-0.15593201,40.74600401,11.7376
-0.15513201,40.74680401,11.7384
-0.15433201,40.74760401,11.7392
-0.15353201,40.74840401,11.74
-0.15273201,40.74920401,11.7408
-0.15193201,40.75000401,11.7416
-0.15113201,40.75080401,11.7424
-0.15033201,40.75160401,11.7432
-0.14953201,40.75240401,11.744
-0.14873201,40.75320401,11.7448
-0.14793201,40.75400401,11.7456
-0.14713201,40.75480401,11.7464
-0.14633201,40.75560401,11.7472
-0.14553201,40.75640401,11.748
-0.14473201,40.75720401,11.7488
-0.14393201,40.75800401,11.7496
-0.14313201,40.75880401,11.7504
-0.14233201,40.75960401,11.7512
-0.14153201,40.76040401,11.752
-0.14073201,40.76120401,11.7528
-0.13993201,40.76200401,11.7536
-0.13913201,40.76280401,11.7544
-0.13833201,40.76360401,11.7552
-0.13753201,40.76440401,11.756
-0.13673201,40.76520401,11.7568
-0.13593201,40.76600401,11.7576
-0.13513201,40.76680401,11.7584
-0.13433201,40.76760401,11.7592
-0.13353201,40.76840401,11.76
-0.13273201,40.76920401,11.7608
-0.13193201,40.77000401,11.7616
-0.13113201,40.77080401,11.7624
-0.13033201,40.77160401,11.7632
-0.12953201,40.77240401,11.764
-0.12873201,40.77320401,11.7648
-0.12793201,40.77400401,11.7656
-0.12713201,40.77480401,11.7664
-0.12633201,40.77560401,11.7672
-0.12553201,40.77640401,11.768
-0.12473201,40.77720401,11.7688
-0.12393201,40.77800401,11.7696
-0.12313201,40.77880401,11.7704
-0.12233201,40.77960401,11.7712
-0.12153201,40.78040401,11.772
-0.12073201,40.78120401,11.7728
-0.11993201,40.78200401,11.7736
-0.11913201,40.78280401,11.7744
-0.11833201,40.78360401,11.7752
-0.11753201,40.78440401,11.776
-0.11673201,40.78520401,11.7768
-0.11593201,40.78600401,11.7776
-0.11513201,40.78680401,11.7784
-0.11433201,40.78760401,11.7792
-0.11353201,40.78840401,11.78
-0.11273201,40.78920401,11.7808
-0.11193201,40.79000401,11.7816
-0.11113201,40.79080401,11.7824
-0.11033201,40.79160401,11.7832
-0.10953201,40.79240401,11.784
-0.10873201,40.79320401,11.7848
-0.10793201,40.79400401,11.7856
-0.10713201,40.79480401,11.7864
-0.10633201,40.79560401,11.7872
-0.10553201,40.79640401,11.788
-0.10473201,40.79720401,11.7888
-0.10393201,40.79800401,11.7896
-0.10313201,40.79880401,11.7904
-0.10233201,40.79960401,11.7912
-0.10153201,40.80040401,11.792
-0.10073201,40.80120401,11.7928
-0.09993201,40.80200401,11.7936
-0.09913201,40.80280401,11.7944
-0.09833201,40.80360401,11.7952
-0.09753201,40.80440401,11.796
-0.09673201,40.80520401,11.7968
-0.09593201,40.80600401,11.7976
-0.09513201,40.80680401,11.7984
-0.09433201,40.80760401,11.7992
-0.09353201,40.80840401,11.8
-0.09273201,40.80920401,11.8008
-0.09193201,40.81000401,11.8016
-0.09113201,40.81080401,11.8024
-0.09033201,40.81160401,11.8032
-0.08953201,40.81240401,11.804
-0.08873201,40.81320401,11.8048
-0.08793201,40.81400401,11.8056
-0.08713201,40.81480401,11.8064
-0.08633201,40.81560401,11.8072
-0.08553201,40.81640401,11.808
-0.08473201,40.81720401,11.8088
-0.08393201,40.81800401,11.8096
-0.08313201,40.81880401,11.8104
-0.08233201,40.81960401,11.8112
-0.08153201,40.82040401,11.812
-0.08073201,40.82120401,11.8128
-0.07993201,40.82200401,11.8136
-0.07913201,40.82280401,11.8144
-0.07833201,40.82360401,11.8152
-0.07753201,40.82440401,11.816
-0.07673201,40.82520401,11.8168
-0.07593201,40.82600401,11.8176
-0.07513201,40.82680401,11.8184
-0.07433201,40.82760401,11.8192
-0.07353201,40.82840401,11.82
-0.07273201,40.82920401,11.8208
-0.07193201,40.83000401,11.8216
-0.07113201,40.83080401,11.8224
-0.07033201,40.83160401,11.8232
-0.06953201,40.83240401,11.824
-0.06873201,40.83320401,11.8248
-0.06793201,40.83400401,11.8256
-0.06713201,40.83480401,11.8264
-0.06633201,40.83560401,11.8272
-0.06553201,40.83640401,11.828
-0.06473201,40.83720401,11.8288
-0.06393201,40.83800401,11.8296
-0.06313201,40.83880401,11.8304
-0.06233201,40.83960401,11.8312
-0.06153201,40.84040401,11.832
-0.06073201,40.84120401,11.8328
-0.05993201,40.84200401,11.8336
-0.05913201,40.84280401,11.8344
-0.05833201,40.84360401,11.8352
-0.05753201,40.84440401,11.836
-0.05673201,40.84520401,11.8368
-0.05593201,40.84600401,11.8376
-0.05513201,40.84680401,11.8384
-0.05433201,40.84760401,11.8392
-0.05353201,40.84840401,11.84
-0.05273201,40.84920401,11.8408
-0.05193201,40.85000401,11.8416
-0.05113201,40.85080401,11.8424
-0.05033201,40.85160401,11.8432
-0.04953201,40.85240401,11.844
-0.04873201,40.85320401,11.8448
-0.04793201,40.85400401,11.8456
-0.04713201,40.85480401,11.8464
-0.04633201,40.85560401,11.8472
-0.04553201,40.85640401,11.848
-0.04473201,40.85720401,11.8488
-0.04393201,40.85800401,11.8496
-0.04313201,40.85880401,11.8504
-0.04233201,40.85960401,11.8512
-0.04153201,40.86040401,11.852
-0.04073201,40.86120401,11.8528
-0.03993201,40.86200401,11.8536
-0.03913201,40.86280401,11.8544
-0.03833201,40.86360401,11.8552
-0.03753201,40.86440401,11.856
-0.03673201,40.86520401,11.8568
-0.03593201,40.86600401,11.8576
-0.03513201,40.86680401,11.8584
-0.03433201,40.86760401,11.8592
-0.03353201,40.86840401,11.86
-0.03273201,40.86920401,11.8608
-0.03193201,40.87000401,11.8616
-0.03113201,40.87080401,11.8624
-0.03033201,40.87160401,11.8632
-0.02953201,40.87240401,11.864
-0.02873201,40.87320401,11.8648
-0.02793201,40.87400401,11.8656
-0.02713201,40.87480401,11.8664
-0.02633201,40.87560401,11.8672
-0.02553201,40.87640401,11.868
-0.02473201,40.87720401,11.8688
-0.02393201,40.87800401,11.8696
-0.02313201,40.87880401,11.8704
-0.02233201,40.87960401,11.8712
-0.02153201,40.88040401,11.872
-0.02073201,40.88120401,11.8728
-0.01993201,40.88200401,11.8736
-0.01913201,40.88280401,11.8744
-0.01833201,40.88360401,11.8752
-0.01753201,40.88440401,11.876
-0.01673201,40.88520401,11.8768
-0.01593201,40.88600401,11.8776
-0.01513201,40.88680401,11.8784
-0.01433201,40.88760401,11.8792
-0.01353201,40.88840401,11.88
-0.01273201,40.88920401,11.8808
-0.01193201,40.89000401,11.8816
-0.01113201,40.89080401,11.8824
-0.01033201,40.89160401,11.8832
-0.00953201,40.89240401,11.884
-0.00873201,40.89320401,11.8848
-0.00793201,40.89400401,11.8856
-0.00713201,40.89480401,11.8864
-0.00633201,40.89560401,11.8872
-0.00553201,40.89640401,11.888
-0.00473201,40.89720401,11.8888
-0.00393201,40.89800401,11.8896
-0.00313201,40.89880401,11.8904
-0.00233201,40.89960401,11.8912
-0.00153201,40.90040401,11.892
-0.00073201,40.90120401,11.8928
6.799e-05,40.90200401,11.8936
0.00086799,40.90280401,11.8944
0.00166799,40.90360401,11.8952
0.00246799,40.90440401,11.896
0.00326799,40.90520401,11.8968
0.00406799,40.90600401,11.8976
0.00486799,40.90680401,11.8984
0.00566799,40.90760401,11.8992
0.00646799,40.90840401,11.9
0.00726799,40.90920401,11.9008
